,outletID,Subway Station,Tobacco Outlet Address,ZIP,Important Notes,Images (Y/N),Quality (Y/N),Quality (Y/N) Comments ,Name,Borough,name_1,Cons 1,numerator green_1,denom_all_1,Non-cons 1,numerator all_1,denom_all_1.1,name_2,Cons 2,numerator green_2,denom_all_2,Non-cons 2,Num_All_2,denom_all_2.1,Name*,Cons*,Num_Green,Denom_All,Non-cons*,Num_All,Denom_All.1,outlet_id,subway_station_x,address_x,borough_x,zip_x,ftp_visible_x,black and mild_x,bm_quantity_x,bm_flavor_x,bm_pkgclr_x,entourage_x,e_quantity_x,e_flavor_x,e_pkgclr_x,blunt wraps_x,bw_quantity_x,bw_flavor,bw_pkgclr_x,zig zag_x,zz_quantity_x,zz_flavor_x,zz_pkgclr_x,show_x,sh_quantity_x,sh_flavor_x,sh_pkgclr_x,swisher sweets_x,ss_quantity_x,ss_flavor_x,ss_pkgclr_x,hype_x,hy_quantity_x,hy_flavor_x,hy_pkgclr_x,d'ville_x,dv_quantity_x,dv_flavor_x,dv_pkgclr_x,game_x,gm_quantity_x,gm_flavor_x,gm_pkgclr_x,other_x,other_quantity_x,other_flavor_x,other_pkgclr_x,unidentifiable_brand_x,issues_x,subway_station_y,address_y,borough_y,zip_y,ftp_visible_y,black and mild_y,bm_quantity_y,bm_flavor_y,bm_pkgclr_y,entourage_y,e_quantity_y,e_flavor_y,e_pkgclr_y,blunt wraps_y,bw_quantity_y,bw_flavors,bw_pkgclr_y,zig zag_y,zz_quantity_y,zz_flavor_y,zz_pkgclr_y,show_y,sh_quantity_y,sh_flavor_y,sh_pkgclr_y,swisher sweets_y,ss_quantity_y,ss_flavor_y,ss_pkgclr_y,hype_y,hy_quantity_y,hy_flavor_y,hy_pkgclr_y,d'ville_y,dv_quantity_y,dv_flavor_y,dv_pkgclr_y,game_y,gm_quantity_y,gm_flavor_y,gm_pkgclr_y,other_y,other_quantity_y,other_flavor_y,other_pkgclr_y,unidentifiable_brand_y,issues_y
65,66.0,"St Lawrence Av, 6 train",1781 WESTCHESTER AVE Bronx NY 10472,10472.0,,Y,Y,Y,Rachel,BX,RL,5/10,5.0,10.0,5/10,5.0,10.0,SS,5/15,5.0,15.0,5/15,5.0,15,JP,5/10,5.0,10.0,5/10,5.0,10.0,66,"St Lawrence Av, 6 train",1781 WESTCHESTER AVE Bronx NY 10472,BX,10472.0,y,n,,,,n,,,,y,2.0,"dp blueberry, dp tata",,n,,,,n,,,,n,,,,y,1.0,silver,,n,,,,n,,,,rock n roll,1.0,sweets,,,,"St Lawrence Av, 6 train",1781 WESTCHESTER AVE Bronx NY 10472,BX,10472.0,Y,N,,,,N,,,,Y,2.0,,"ORANGE, BROWN",N,,,,N,,,,N,,,,Y,1.0,,UNID,N,,,,N,,,,N,,,,,
66,67.0,"St Lawrence Av, 6 train",1791 GLEASON AVE Bronx NY 10472,10472.0,,Y,Y,Y,Rachel,BX,RL,4/24,4.0,24.0,4/31,4.0,31.0,SA,27/40,27.0,40.0,28/40,28.0,40,JP,25/27,25.0,27.0,25/27,25.0,27.0,67,"St Lawrence Av, 6 train",1791 GLEASON AVE Bronx NY 10472,BX,10472.0,y,n,,,,y,2.0,"palma, pink duchess",,n,,,,n,,,,y,8.0,"ba boom, buzz, sweet, white grape",silver,n,,,,y,1.0,purple wave,,y,1.0,gold,,n,,,,bluntville,2.0,"palma, pink diva",,,,"St Lawrence Av, 6 train",1791 GLEASON AVE Bronx NY 10472,BX,10472.0,Y,N,,,,Y,2.0,"PALMA, PINK",,N,,,,N,,,,Y,7.0,,"YELLOW/GREEN, SILVER,ORANGE/GREEN, UNID",N,,,,Y,1.0,,PURPLE,Y,3.0,"GOLD,VANILLA, PINK,",,N,,,,N,,,,1,
67,68.0,"St Lawrence Av, 6 train",1721 E 172ND ST Bronx NY 10472,10472.0,poor quality ,Y,Y,Y,Rachel,BX,RL,0/24,0.0,24.0,0/20,0.0,20.0,JP,0/18,0.0,18.0,0/18,0.0,18,,,,,,,,68,"St Lawrence Av, 6 train",1721 E 172ND ST Bronx NY 10472,BX,10472.0,y,n,,,,y,3.0,palma,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,"bluntville, dutch masters",1.0,palma,,,,"St Lawrence Av, 6 train",1721 E 172ND ST Bronx NY 10472,BX,10472.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
68,69.0,"St Lawrence Av, 6 train",1840 WESTCHESTER AVE Bronx NY 10472,10472.0,,Y,Y,Y,Rachel,BX,RL,13/41,13.0,41.0,13/40,13.0,40.0,SA,16/40,16.0,40.0,17/40,17.0,40,JP,14/39,14.0,39.0,19/39,19.0,39.0,69,"St Lawrence Av, 6 train",1840 WESTCHESTER AVE Bronx NY 10472,BX,10472.0,y,n,,,,y,4.0,"palma, pink duchess",,n,,,,y,4.0,"straight up, purple, pink, blue",,y,1.0,palma,,n,,,,n,,,,n,,,,n,,,,bluntville,4.0,"blue, piff, pink diva",,,,"St Lawrence Av, 6 train",1840 WESTCHESTER AVE Bronx NY 10472,BX,10472.0,Y,N,,,,N,,,,N,,,,Y,4.0,"PURPLE, PINK, BLUE, SRAIGH UP",,N,,,,N,,,,N,,,,Y,2.0,"PINK, BLUE",,N,,,,N,,,,,
69,70.0,"St Lawrence Av, 6 train",1792 WESTCHESTER AVE Bronx NY 10472,10472.0,,Y,N,,Rachel,BX,RL,8/12,8.0,12.0,17/42,17.0,42.0,SA,9/36,9.0,36.0,12/36,12.0,36,JP,26/59,26.0,59.0,26/59,26.0,59.0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,71.0,"Westchester Sq - E Tremont, 6 train ",79 WESTCHESTER SQ Bronx NY 10461,10461.0,,Y,Y,Y,Rachel,BX,AV,38/354,38.0,354.0,38/354,38.0,354.0,SA,12/63,12.0,63.0,14/63,14.0,63,JP,44/255,44.0,255.0,57/255,57.0,255.0,71,"Westchester Sq - E Tremont, 6 train",79 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,y,2.0,"purple wave, xotic lush",,n,,,,n,,,,rock n roll,2.0,blue,,,,"Westchester Sq - E Tremont, 6 train",79 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,9.0,XOTIC LUSH(4),PURPLE (5),N,,,,N,,,,N,,,,,
71,72.0,"Westchester Sq - E Tremont, 6 train ",73 WESTCHESTER SQ Bronx NY 10461,10461.0,,Y,Y,Y,Rachel,BX,RL,10/15,10.0,15.0,10/19,10.0,19.0,SA,15/25,15.0,25.0,16/25,16.0,25,JP,15/27,15.0,27.0,16/27,16.0,27.0,72,"Westchester Sq - E Tremont, 6 train",73 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,y,n,,,,n,,,,y,3.0,,"purple, white, brown + green",y,3.0,"straight up, purple, blue",,n,,,,n,,,,n,,,,n,,,,n,,,,backwoods,1.0,sweet aromatic,,2.0,,"Westchester Sq - E Tremont, 6 train",73 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,6,
72,73.0,"Westchester Sq - E Tremont, 6 train ",17 WESTCHESTER SQ Bronx NY 10461,10461.0,,Y,Y,Y,Rachel,BX,RL,8/15,8.0,15.0,10/15,10.0,15.0,SA,36/104,36.0,104.0,46/104,46.0,104,JP,46/112,46.0,112.0,49/112,49.0,112.0,73,"Westchester Sq - E Tremont, 6 train",17 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,y,n,,,,y,1.0,palma,,n,,,,n,,,,n,,,,n,,,,n,,,,y,1.0,gold,,n,,,,bluntville,2.0,palma,,,,"Westchester Sq - E Tremont, 6 train",17 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,Y,Y,2.0,"BLUE, ORANGE",,Y,1.0,PALMA,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
73,74.0,"Westchester Sq - E Tremont, 6 train ", 91 WESTCHESTER SQ Bronx NY 10461,10461.0,,Y,Y,Y,Rachel,BX,RL,7/20,7.0,20.0,7/23,7.0,23.0,SA,8/41,8.0,41.0,21/41,21.0,41,JP,12/40,12.0,40.0,14/40,14.0,40.0,74,"Westchester Sq - E Tremont, 6 train",91 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,y,n,,,,y,2.0,palma,,n,,,,y,1.0,straight up,,n,,,,n,,,,n,,,,y,5.0,"gold, black, pink",,n,,,,"dutch masters, backwoods",4.0,"palma, sweet aromatic",,,5,"Westchester Sq - E Tremont, 6 train",91 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
74,75.0,"Westchester Sq - E Tremont, 6 train ",2748 E TREMONT AVE Bronx NY 10461,10461.0,CVS,Y,Y,Y,Rachel,BX,JP,49/220,49.0,220.0,55/220,55.0,220.0,AV,45/200,45.0,225.0,54/225,54.0,225,,,,,,,,75,"Westchester Sq - E Tremont, 6 train",2748 E TREMONT AVE Bronx NY 10461,BX,10461.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Westchester Sq - E Tremont, 6 train",2748 E TREMONT AVE Bronx NY 10461,BX,10461.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
75,76.0,"Westchester Sq - E Tremont, 6 train ",55 WESTCHESTER SQ Bronx NY 10461,10461.0,walgreens,Y,Y,Y,Rachel,BX,JP,52/240,52.0,240.0,62/240,62.0,240.0,RL,40/219,40.0,219.0,45/219,45.0,219,,,,,,,,76,"Westchester Sq - E Tremont, 6 train",55 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Westchester Sq - E Tremont, 6 train",55 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
76,77.0,"Westchester Sq - E Tremont, 6 train ",134 WESTCHESTER SQUARE Bronx NY 10461,10461.0,Vendor empty,Y,Y,Y,,BX,JP,0/15,0.0,15.0,0/15,0.0,15.0,SA,8/12,8.0,12.0,8/12,8.0,12,,,,,,,,77,"Westchester Sq - E Tremont, 6 train",134 WESTCHESTER SQUARE Bronx NY 10461,BX,10461.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Westchester Sq - E Tremont, 6 train",134 WESTCHESTER SQUARE Bronx NY 10461,BX,10461.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
77,78.0,"Westchester Sq - E Tremont, 6 train ",15 WESTCHESTER SQ Bronx NY 10461,10461.0,partially blocked by vendor,Y,Y,Y,,BX,RL,0/12,0.0,12.0,0/10,0.0,10.0,SA,4/16,4.0,16.0,5/16,5.0,16,JP,4/14,4.0,14.0,4/14,4.0,14.0,78,"Westchester Sq - E Tremont, 6 train",15 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Westchester Sq - E Tremont, 6 train",15 WESTCHESTER SQ Bronx NY 10461,BX,10461.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
78,79.0,"125 St, 1 train",3137 BROADWAY Manhattan NY 10027,10027.0,,Y,Y,Y; good pictures,Sally,MN,RL,13/34,12.0,34.0,15/34,15.0,34.0,SS,12/35,12.0,35.0,15/35,15.0,35,SA,15/35,15.0,35.0,16/35,16.0,35.0,79,"125 St, 1 train",3137 BROADWAY Manhattan NY 10027,MN,10027.0,y,n,,,,y,1.0,palma,,n,,,,y,2.0,straight up,,n,,,,n,,,,n,,,,y,1.0,black,,n,,,,"bluntville, dutch masters",21.0,palma,,,,"125 St, 1 train",3137 BROADWAY Manhattan NY 10027,MN,10027.0,Y,N,,,,Y,1.0,PALMA,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,2.0,"VANILLA, PINK",,N,,,,N,,,,,
79,80.0,"125 St, 1 train",3189 BROADWAY Manhattan NY 10027,10027.0,,Y,Y,Y; acceptable,Sally,MN,SA,31/140,31.0,140.0,39/140,39.0,140.0,SS,27/131,27.0,131.0,32,32.0,131,,,,,,,,80,"125 St, 1 train",3189 BROADWAY Manhattan NY 10027,MN,10027.0,y,n,,,,y,5.0,"palma, le prive, black don, connosieur",,n,,,,y,6.0,"pink, blue, purple, straight up",,n,,,,n,,,,n,,,,y,1.0,gold,,y,3.0,"red, green, blue",,"white owl, cloud 9, bluntville, dutch masters, backwoods, cloud 9 bandlands",7.0,"green sweets, silver, sweets, palma, piff, sweet aromatic, sweet",,,,"125 St, 1 train",3189 BROADWAY Manhattan NY 10027,MN,10027.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
80,81.0,"125 St, 1 train",3161 BROADWAY Manhattan NY 10027,10027.0,,Y,Y,Y; acceptable,Sally,MN,SA,8/14,8.0,14.0,8/14,8.0,14.0,SS,9/25,9.0,25.0,10/25,10.0,1/25,,,,,,,,81,"125 St, 1 train",3161 BROADWAY Manhattan NY 10027,MN,10027.0,y,n,,,,y,16.0,palma,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,"bluntville, backwoods, dutch masters",33.0,"palma, piff, pink diva, sweet aromatic, palma",,79.0,,"125 St, 1 train",3161 BROADWAY Manhattan NY 10027,MN,10027.0,Y,Y,2.0,"ORANGE, BROWN",,Y,20.0,"PALMA(16), PINK(4)",,N,,,,N,,,,N,,,,N,,,,N,,,,Y,22.0,"VANILLA(18), PINK(4)",,N,,,,N,,,,10,
81,82.0,"125 St, 1 train",568 W 125TH ST Manhattan NY 10027,10027.0,cigarette counter cut off/pharmacy,Y,Y,Y; good pictures,Sally,MN,RL,37/195,37.0,195.0,49/195,49.0,195.0,SS,37/199,37.0,199.0,50/199,50.0,199,,,,,,,,82,"125 St, 1 train",568 W 125TH ST Manhattan NY 10027,MN,10027.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"125 St, 1 train",568 W 125TH ST Manhattan NY 10027,MN,10027.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
82,83.0,"125 St, 1 train",566 W 126TH ST Manhattan NY 10027,10027.0,,Y,Y,Y; acceptable,Sally,MN,SA,8/30,8.0,30.0,14/30,14.0,30.0,SS,8/24,8.0,24.0,8/24,8.0,24,,,,,,,,83,"125 St, 1 train",566 W 126TH ST Manhattan NY 10027,MN,10027.0,y,n,,,,y,2.0,"palma, pink duchess",,n,,,,y,2.0,straight up,,y,9.0,"tata, white grape, buzz, sweet, ba boom, poco loco",,n,,,,n,,,,y,1.0,gold,,n,,,,bluntville,3.0,"palma, palma trio, pink diva",,,,"125 St, 1 train",566 W 126TH ST Manhattan NY 10027,MN,10027.0,Y,N,,,,Y,4.0,"PALMA, PINK",,N,,,,N,,,,Y,9.0,,9 UNID,N,,,,Y,2.0,"XOTIC LUSH, PURPLE",,Y,4.0,"PINK, BLACK, GOLD, VANILLA",,N,,,,N,,,,,
83,84.0,"125 St, 1 train",501 W 125TH ST Manhattan NY 10027,10027.0,,Y,Y,Y; acceptable,Sally,MN,SA,9/40,9.0,40.0,9/40,9.0,40.0,SS,9/12,9.0,12.0,10/24,10.0,12,,,,,,,,84,"125 St, 1 train",501 W 125TH ST Manhattan NY 10027,MN,10027.0,y,n,,,,n,,,,y,5.0,"tata, sweet, purple, ","brown/green, white/silver",y,7.0,"straight up, pink, blue, purple",,y,7.0,"white grape, sweet, poco loco, og kush, ba boom, tata, buzz",,n,,,,y,5.0,"silver, white grape, blue mystique, purple wave, sweet",,n,,,,n,,,,"rock n roll, backwoods",5.0,"sweet, blue, sweet aromatic",,1.0,,"125 St, 1 train",501 W 125TH ST Manhattan NY 10027,MN,10027.0,Y,N,,,,N,,,,N,,,,Y,4.0,"PURPLE, PINK. BLUE, STRAIGH UP",,Y,8.0,,"ORANGE/BLACK, GREEN/YELLOW,YELLOW/RED,GREEN/BLACK",N,,,,N,,,,N,,,,N,,,,N,,,,,
84,85.0,"125 St, 1 train",3149 BROADWAY Manhattan NY 10027,10027.0,bad images,Y,N,,,MN,SA,4/14,4.0,14.0,5/14,5.0,14.0,SS,3/14,3.0,14.0,4/14,4.0,14,,,,,,,,85,"125 St, 1 train",3149 BROADWAY Manhattan NY 10027,MN,10027.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"125 St, 1 train",3149 BROADWAY Manhattan NY 10027,MN,10027.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
85,86.0,"96th St, 1, 2, &3 train",700 AMSTERDAM AVE Manhattan NY 10025,10025.0,,Y,Y,Y; acceptable,Sally,MN,SA,52/129,52.0,129.0,63/129,63.0,129.0,SS,55/95,55.0,95.0,58/95,58.0,95,,,,,,,,86,"96th St, 1, 2, &3 train",700 AMSTERDAM AVE Manhattan NY 10025,MN,10025.0,y,n,,,,y,5.0,"palma, black don, connoisseur, le prive",,y,3.0,"dp sweet, dp purple, dp white sea",,n,,,,y,1.0,sweet,,n,,,,n,,,,y,1.0,gold,,n,,,,bluntville,3.0,"palma, piff, pink diva",,3.0,,"96th St, 1, 2, &3 train",700 AMSTERDAM AVE Manhattan NY 10025,MN,10025.0,Y,N,,,,Y,4.0,"PINK, PALMA(2), BLACK DON",,N,,,,N,,,,Y,1.0,,YELLOW/BLACK,N,,,,N,,,,Y,4.0,"VANILLA(2), PINK, PIFF",,N,,,,N,,,,,
86,87.0,"96th St, 1, 2, &3 train",2482 BROADWAY Manhattan NY 10025,10025.0,,Y,Y,Y; good but covered,Sally ,MN,SA,25/120,25.0,120.0,33/120,33.0,120.0,SS,30/109,30.0,109.0,37/109,37.0,109,,,,,,,,87,"96th St, 1, 2, &3 train",2482 BROADWAY Manhattan NY 10025,MN,10025.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,y,3.0,"tropical, blue mystique",,n,,,,y,4.0,"black, green, blue",,"white owl, garcia y vega, al capone",8.0,"sweets, greens sweets, sweets","blue, green",,,"96th St, 1, 2, &3 train",2482 BROADWAY Manhattan NY 10025,MN,10025.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,Y,2.0,"GREEN SWEETS, SWISHER SWEETS",,Y,3.0,,"SILVER, BLUE, UNID",N,,,,Y,1.0,GREEN,,N,,,,,
87,88.0,"96th St, 1, 2, &3 train", 214 W 96TH ST Manhattan NY 10025,10025.0,,Y,Y,Y; acceptable,Sally,MN,SA,7/27,7.0,27.0,8/27,8.0,27.0,SS,5/24,5.0,24.0,6/24,6.0,24,,,,,,,,88,"96th St, 1, 2, &3 train", 214 W 96TH ST Manhattan NY 10025,MN,10025.0,y,n,,,,n,,,,y,3.0,"purple, pink, green",,y,1.0,straight up,,y,3.0,"sweet, tata, og kush",,n,,,,n,,,,y,1.0,gold,,n,,,,"bluntville, backwoods",2.0,"palma, sweet aromatic",,,,"96th St, 1, 2, &3 train",214 W 96TH ST Manhattan NY 10025,MN,10025.0,Y,Y,3.0,,"BROWN(2),BLUE",N,,,,N,,,,N,,,,Y,4.0,,"ORANGE, GREEN/ORANGE,YELLOW/RED,SILVER",N,,,,N,,,,N,,,,N,,,,N,,,,,
88,89.0,"96th St, 1, 2, &3 train",2567 BROADWAY Manhattan NY 10025,10025.0,pharmacy,Y,Y,Y; good,Sally,MN,AV,38/225,38.0,225.0,43/225,43.0,225.0,SS,54/163,54.0,163.0,59/163,59.0,163,,,,,,,,89,"96th St, 1, 2, &3 train",2567 BROADWAY Manhattan NY 10025,MN,10025.0,y,n,,,,n,,,,n,,,,y,1.0,straight up,,n,,,,n,,,,n,,,,n,,,,n,,,,"dutch masters, backwoods",2.0,"palma, sweet aromatic",,,,"96th St, 1, 2, &3 train",2567 BROADWAY Manhattan NY 10025,MN,10025.0,Y,Y,1.0,,ORANGE,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
89,90.0,"96th St, 1, 2, &3 train",2575 BROADWAY Manhattan NY 10025,10025.0,,Y,Y,Y; good,Sally,MN,AV,51/232,51.0,232.0,64/232,64.0,232.0,SS,56/205,56.0,205.0,67/205,67.0,205,,,,,,,,90,"96th St, 1, 2, &3 train",2575 BROADWAY Manhattan NY 10025,MN,10025.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"96th St, 1, 2, &3 train",2575 BROADWAY Manhattan NY 10025,MN,10025.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
90,91.0,"96th St, 1, 2, &3 train",2528 BROADWAY Manhattan NY 10025,10025.0,photos maybe be switched with the outlet below,Y,Y,Y; acceptable,Sally,MN,SA,8/85,8.0,85.0,11/85,11.0,85.0,SS,55/253,55.0,253.0,67/253,67.0,253,,,,,,,,91,"96th St, 1, 2, &3 train",2528 BROADWAY Manhattan NY 10025,MN,10025.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"96th St, 1, 2, &3 train",2528 BROADWAY Manhattan NY 10025,MN,10025.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
91,92.0,"Canal St, 1 & 2 train",17 THOMPSON ST Manhattan NY 10013,10013.0,,Y,Y,Y; acceptable,Sally,MN,SA,7/24,7.0,24.0,8/24,8.0,24.0,SS,8/25,8.0,25.0,9/25,9.0,25,,,,,,,,92,"Canal St, 1 & 2 train",17 THOMPSON ST Manhattan NY 10013,MN,10013.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Canal St, 1 & 2 train",17 THOMPSON ST Manhattan NY 10013,MN,10013.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
92,93.0,"Cortlandt St, N & R train",1 LIBERTY PLZ Manhattan NY 10006,10006.0,,Y,Y,Y; acceptable,Sally,MN,SA,5/36,5.0,36.0,7/36,7.0,36.0,SS,3/30,3.0,30.0,4/30,4.0,30,,,,,,,,93,"Cortlandt St, N & R train",1 LIBERTY PLZ Manhattan NY 10006,MN,10006.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Cortlandt St, N & R train",1 LIBERTY PLZ Manhattan NY 10006,MN,10006.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
93,94.0,"Cortlandt St, N & R train",6 CORTLANDT ST Manhattan NY 10007,10007.0,,Y,Y,Y; acceptable,Sally,MN,SA,15/66,15.0,66.0,22/66,22.0,66.0,SS,12/58,12.0,58.0,14/58,14.0,58,,,,,,,,94,"Cortlandt St, N & R train",6 CORTLANDT ST Manhattan NY 10007,MN,10007.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,"dutch masters, backwoods",2.0,"palma, sweet aromatic",,,,"Cortlandt St, N & R train",6 CORTLANDT ST Manhattan NY 10007,MN,10007.0,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,1.0
94,95.0,"Cortlandt St, N & R train",7 DEY ST Manhattan NY 10007,10007.0,,Y,Y,Y; far but acceptable,Sally,MN,SA,5/25,5.0,25.0,6/25,6.0,25.0,SS,23/114,23.0,114.0,23/114,23.0,114,,,,,,,,95,"Cortlandt St, N & R train",7 DEY ST Manhattan NY 10007,MN,10007.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Cortlandt St, N & R train",7 DEY ST Manhattan NY 10007,MN,10007.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
95,96.0,"Cortlandt St, N & R train",12 JOHN ST Manhattan NY 10038,10038.0,no cigarettes visible,Y,N,,,MN,SA,17/64,17.0,64.0,19/64,19.0,64.0,SS,17/64,17.0,64.0,36/64,36.0,64,,,,,,,,96,"Cortlandt St, N & R train",12 JOHN ST Manhattan NY 10038,MN,10038.0,y,n,,,,y,1.0,palma,,n,,,,n,,,,y,1.0,poco loco,,n,,,,n,,,,y,2.0,"gold, pink",,y,6.0,"gold, blue, black, green, red",,"backwoods, bluntville",4.0,"sweet aromatic, black & sweet aromatic, wild n' mild ,palma",,2.0,,"Cortlandt St, N & R train",12 JOHN ST Manhattan NY 10038,MN,10038.0,Y,Y,2.0,,"ORANGE, BLUE",Y,1.0,PALMA,,N,,,,N,,,,Y,2.0,,"RED/GREEN, YELLOW/BLACK",N,,,,N,,,,Y,4.0,"PINK,GOLD,VANILLA, UNID(1)",,Y,6.0,,"YELLOW(2), BLUE, GREEN, UNID (2)",N,,,,,
96,97.0,"Cortlandt St, N & R train",15 MAIDEN LN Manhattan NY 10038,10038.0,bad images,Y,N,,,MN,SA,2/12,2.0,12.0,2/12,2.0,12.0,RL,2/12,2.0,12.0,2/12,2.0,12,,,,,,,,97,"Cortlandt St, N & R train",15 MAIDEN LN Manhattan NY 10038,MN,10038.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Cortlandt St, N & R train",15 MAIDEN LN Manhattan NY 10038,MN,10038.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
97,98.0,"Cortlandt St, N & R train",24 MAIDEN LN Manhattan NY 10038,10038.0,,Y,Y,Y; acceptable ,Sally,MN,SA,24/100,24.0,100.0,37/100,37.0,100.0,SS,21/84,21.0,84.0,25/84,25.0,84,,,,,,,,98,"Cortlandt St, N & R train",24 MAIDEN LN Manhattan NY 10038,MN,10038.0,y,n,,,,y,2.0,"palma, le prive",,y,2.0,"dp purple, zero",,y,1.0,straight up,,y,3.0,"og kush, buzz, sweet",,n,,,,n,,,,y,3.0,"gold, black, pink",,y,6.0,"blue, black, green",,"backwoods, white owl, bluntville",5.0,"sweet aromatic, wild n' mild, sweets, green sweets, palma",,,,"Cortlandt St, N & R train",24 MAIDEN LN Manhattan NY 10038,MN,10038.0,Y,N,,,,Y,2.0,"PALMA, LE PRIVE",,Y,2.0,"ZERO, PURPLE",,Y,1.0,STRAIGHT UP,,Y,5.0,"BUZZ, SWEET, OG KUSH (3)",,N,,,,N,,,,Y,3.0,"PINK, BLACK",UNID YELLOW,Y,6.0,,"GREEN(2), BLACK/SILVER(2), BLUE(2)",N,,,,,
